Elevation,CumArea,id,name,country,river
31.0,154.99,5136,Nam Ngum 1,Laos,Nam Ngum
32.0,156.77,5136,Nam Ngum 1,Laos,Nam Ngum
33.0,158.55,5136,Nam Ngum 1,Laos,Nam Ngum
34.0,160.33,5136,Nam Ngum 1,Laos,Nam Ngum
35.0,162.11,5136,Nam Ngum 1,Laos,Nam Ngum
36.0,163.89,5136,Nam Ngum 1,Laos,Nam Ngum
37.0,165.68,5136,Nam Ngum 1,Laos,Nam Ngum
38.0,167.46,5136,Nam Ngum 1,Laos,Nam Ngum
39.0,169.24,5136,Nam Ngum 1,Laos,Nam Ngum
40.0,171.02,5136,Nam Ngum 1,Laos,Nam Ngum
41.0,172.8,5136,Nam Ngum 1,Laos,Nam Ngum
42.0,174.58,5136,Nam Ngum 1,Laos,Nam Ngum
43.0,176.37,5136,Nam Ngum 1,Laos,Nam Ngum
44.0,178.15,5136,Nam Ngum 1,Laos,Nam Ngum
45.0,179.93,5136,Nam Ngum 1,Laos,Nam Ngum
46.0,181.71,5136,Nam Ngum 1,Laos,Nam Ngum
47.0,183.49,5136,Nam Ngum 1,Laos,Nam Ngum
48.0,185.28,5136,Nam Ngum 1,Laos,Nam Ngum
49.0,187.06,5136,Nam Ngum 1,Laos,Nam Ngum
50.0,188.84,5136,Nam Ngum 1,Laos,Nam Ngum
51.0,190.62,5136,Nam Ngum 1,Laos,Nam Ngum
52.0,192.4,5136,Nam Ngum 1,Laos,Nam Ngum
53.0,194.18,5136,Nam Ngum 1,Laos,Nam Ngum
54.0,195.97,5136,Nam Ngum 1,Laos,Nam Ngum
55.0,197.75,5136,Nam Ngum 1,Laos,Nam Ngum
56.0,199.53,5136,Nam Ngum 1,Laos,Nam Ngum
57.0,201.31,5136,Nam Ngum 1,Laos,Nam Ngum
58.0,203.09,5136,Nam Ngum 1,Laos,Nam Ngum
59.0,204.87,5136,Nam Ngum 1,Laos,Nam Ngum
60.0,206.66,5136,Nam Ngum 1,Laos,Nam Ngum
61.0,208.44,5136,Nam Ngum 1,Laos,Nam Ngum
62.0,210.22,5136,Nam Ngum 1,Laos,Nam Ngum
63.0,212.0,5136,Nam Ngum 1,Laos,Nam Ngum
64.0,213.78,5136,Nam Ngum 1,Laos,Nam Ngum
65.0,215.56,5136,Nam Ngum 1,Laos,Nam Ngum
66.0,217.35,5136,Nam Ngum 1,Laos,Nam Ngum
67.0,219.13,5136,Nam Ngum 1,Laos,Nam Ngum
68.0,220.91,5136,Nam Ngum 1,Laos,Nam Ngum
69.0,222.69,5136,Nam Ngum 1,Laos,Nam Ngum
70.0,224.47,5136,Nam Ngum 1,Laos,Nam Ngum
71.0,226.25,5136,Nam Ngum 1,Laos,Nam Ngum
72.0,228.04,5136,Nam Ngum 1,Laos,Nam Ngum
73.0,229.82,5136,Nam Ngum 1,Laos,Nam Ngum
74.0,231.6,5136,Nam Ngum 1,Laos,Nam Ngum
75.0,233.38,5136,Nam Ngum 1,Laos,Nam Ngum
76.0,235.16,5136,Nam Ngum 1,Laos,Nam Ngum
77.0,236.94,5136,Nam Ngum 1,Laos,Nam Ngum
78.0,238.73,5136,Nam Ngum 1,Laos,Nam Ngum
79.0,240.51,5136,Nam Ngum 1,Laos,Nam Ngum
80.0,242.29,5136,Nam Ngum 1,Laos,Nam Ngum
81.0,244.07,5136,Nam Ngum 1,Laos,Nam Ngum
82.0,245.85,5136,Nam Ngum 1,Laos,Nam Ngum
83.0,247.64,5136,Nam Ngum 1,Laos,Nam Ngum
84.0,249.42,5136,Nam Ngum 1,Laos,Nam Ngum
85.0,251.2,5136,Nam Ngum 1,Laos,Nam Ngum
86.0,252.98,5136,Nam Ngum 1,Laos,Nam Ngum
87.0,254.76,5136,Nam Ngum 1,Laos,Nam Ngum
88.0,256.54,5136,Nam Ngum 1,Laos,Nam Ngum
89.0,258.33,5136,Nam Ngum 1,Laos,Nam Ngum
90.0,260.11,5136,Nam Ngum 1,Laos,Nam Ngum
91.0,261.89,5136,Nam Ngum 1,Laos,Nam Ngum
92.0,263.67,5136,Nam Ngum 1,Laos,Nam Ngum
93.0,265.45,5136,Nam Ngum 1,Laos,Nam Ngum
94.0,267.23,5136,Nam Ngum 1,Laos,Nam Ngum
95.0,269.02,5136,Nam Ngum 1,Laos,Nam Ngum
96.0,270.8,5136,Nam Ngum 1,Laos,Nam Ngum
97.0,272.58,5136,Nam Ngum 1,Laos,Nam Ngum
98.0,274.36,5136,Nam Ngum 1,Laos,Nam Ngum
99.0,276.14,5136,Nam Ngum 1,Laos,Nam Ngum
100.0,277.92,5136,Nam Ngum 1,Laos,Nam Ngum
101.0,279.71,5136,Nam Ngum 1,Laos,Nam Ngum
102.0,281.49,5136,Nam Ngum 1,Laos,Nam Ngum
103.0,283.27,5136,Nam Ngum 1,Laos,Nam Ngum
104.0,285.05,5136,Nam Ngum 1,Laos,Nam Ngum
105.0,286.83,5136,Nam Ngum 1,Laos,Nam Ngum
106.0,288.61,5136,Nam Ngum 1,Laos,Nam Ngum
107.0,290.4,5136,Nam Ngum 1,Laos,Nam Ngum
108.0,292.18,5136,Nam Ngum 1,Laos,Nam Ngum
109.0,293.96,5136,Nam Ngum 1,Laos,Nam Ngum
110.0,295.74,5136,Nam Ngum 1,Laos,Nam Ngum
111.0,297.52,5136,Nam Ngum 1,Laos,Nam Ngum
112.0,299.31,5136,Nam Ngum 1,Laos,Nam Ngum
113.0,301.09,5136,Nam Ngum 1,Laos,Nam Ngum
114.0,302.87,5136,Nam Ngum 1,Laos,Nam Ngum
115.0,304.65,5136,Nam Ngum 1,Laos,Nam Ngum
116.0,306.43,5136,Nam Ngum 1,Laos,Nam Ngum
117.0,308.21,5136,Nam Ngum 1,Laos,Nam Ngum
118.0,310.0,5136,Nam Ngum 1,Laos,Nam Ngum
119.0,311.78,5136,Nam Ngum 1,Laos,Nam Ngum
120.0,313.56,5136,Nam Ngum 1,Laos,Nam Ngum
121.0,315.34,5136,Nam Ngum 1,Laos,Nam Ngum
122.0,317.12,5136,Nam Ngum 1,Laos,Nam Ngum
123.0,318.9,5136,Nam Ngum 1,Laos,Nam Ngum
124.0,320.69,5136,Nam Ngum 1,Laos,Nam Ngum
125.0,322.47,5136,Nam Ngum 1,Laos,Nam Ngum
126.0,324.25,5136,Nam Ngum 1,Laos,Nam Ngum
127.0,326.03,5136,Nam Ngum 1,Laos,Nam Ngum
128.0,327.81,5136,Nam Ngum 1,Laos,Nam Ngum
129.0,329.59,5136,Nam Ngum 1,Laos,Nam Ngum
130.0,331.38,5136,Nam Ngum 1,Laos,Nam Ngum
131.0,333.16,5136,Nam Ngum 1,Laos,Nam Ngum
132.0,334.94,5136,Nam Ngum 1,Laos,Nam Ngum
133.0,336.72,5136,Nam Ngum 1,Laos,Nam Ngum
134.0,338.5,5136,Nam Ngum 1,Laos,Nam Ngum
135.0,340.28,5136,Nam Ngum 1,Laos,Nam Ngum
136.0,342.07,5136,Nam Ngum 1,Laos,Nam Ngum
137.0,343.85,5136,Nam Ngum 1,Laos,Nam Ngum
138.0,345.63,5136,Nam Ngum 1,Laos,Nam Ngum
139.0,347.41,5136,Nam Ngum 1,Laos,Nam Ngum
140.0,349.19,5136,Nam Ngum 1,Laos,Nam Ngum
141.0,350.97,5136,Nam Ngum 1,Laos,Nam Ngum
142.0,352.76,5136,Nam Ngum 1,Laos,Nam Ngum
143.0,354.54,5136,Nam Ngum 1,Laos,Nam Ngum
144.0,356.32,5136,Nam Ngum 1,Laos,Nam Ngum
145.0,358.1,5136,Nam Ngum 1,Laos,Nam Ngum
146.0,359.88,5136,Nam Ngum 1,Laos,Nam Ngum
147.0,361.67,5136,Nam Ngum 1,Laos,Nam Ngum
148.0,363.45,5136,Nam Ngum 1,Laos,Nam Ngum
149.0,365.23,5136,Nam Ngum 1,Laos,Nam Ngum
150.0,367.01,5136,Nam Ngum 1,Laos,Nam Ngum
151.0,368.79,5136,Nam Ngum 1,Laos,Nam Ngum
152.0,370.57,5136,Nam Ngum 1,Laos,Nam Ngum
153.0,372.36,5136,Nam Ngum 1,Laos,Nam Ngum
154.0,374.14,5136,Nam Ngum 1,Laos,Nam Ngum
155.0,375.92,5136,Nam Ngum 1,Laos,Nam Ngum
156.0,377.7,5136,Nam Ngum 1,Laos,Nam Ngum
157.0,379.48,5136,Nam Ngum 1,Laos,Nam Ngum
158.0,381.26,5136,Nam Ngum 1,Laos,Nam Ngum
159.0,383.05,5136,Nam Ngum 1,Laos,Nam Ngum
160.0,384.83,5136,Nam Ngum 1,Laos,Nam Ngum
161.0,386.61,5136,Nam Ngum 1,Laos,Nam Ngum
162.0,388.39,5136,Nam Ngum 1,Laos,Nam Ngum
163.0,390.17,5136,Nam Ngum 1,Laos,Nam Ngum
164.0,391.95,5136,Nam Ngum 1,Laos,Nam Ngum
165.0,393.74,5136,Nam Ngum 1,Laos,Nam Ngum
166.0,395.52,5136,Nam Ngum 1,Laos,Nam Ngum
167.0,397.3,5136,Nam Ngum 1,Laos,Nam Ngum
168.0,399.08,5136,Nam Ngum 1,Laos,Nam Ngum
169.0,400.86,5136,Nam Ngum 1,Laos,Nam Ngum
170.0,402.64,5136,Nam Ngum 1,Laos,Nam Ngum
171.0,404.43,5136,Nam Ngum 1,Laos,Nam Ngum
172.0,406.21,5136,Nam Ngum 1,Laos,Nam Ngum
173.0,407.99,5136,Nam Ngum 1,Laos,Nam Ngum
174.0,409.77,5136,Nam Ngum 1,Laos,Nam Ngum
175.0,411.55,5136,Nam Ngum 1,Laos,Nam Ngum
176.0,413.34,5136,Nam Ngum 1,Laos,Nam Ngum
177.0,415.12,5136,Nam Ngum 1,Laos,Nam Ngum
178.0,416.9,5136,Nam Ngum 1,Laos,Nam Ngum
179.0,418.68,5136,Nam Ngum 1,Laos,Nam Ngum
180.0,420.46,5136,Nam Ngum 1,Laos,Nam Ngum
181.0,422.24,5136,Nam Ngum 1,Laos,Nam Ngum
182.0,424.03,5136,Nam Ngum 1,Laos,Nam Ngum
183.0,425.81,5136,Nam Ngum 1,Laos,Nam Ngum
184.0,427.59,5136,Nam Ngum 1,Laos,Nam Ngum
185.0,429.37,5136,Nam Ngum 1,Laos,Nam Ngum
186.0,431.15,5136,Nam Ngum 1,Laos,Nam Ngum
187.0,432.93,5136,Nam Ngum 1,Laos,Nam Ngum
188.0,434.72,5136,Nam Ngum 1,Laos,Nam Ngum
189.0,436.5,5136,Nam Ngum 1,Laos,Nam Ngum
190.0,438.28,5136,Nam Ngum 1,Laos,Nam Ngum
191.0,440.06,5136,Nam Ngum 1,Laos,Nam Ngum
192.0,441.84,5136,Nam Ngum 1,Laos,Nam Ngum
193.0,443.62,5136,Nam Ngum 1,Laos,Nam Ngum
194.0,445.41,5136,Nam Ngum 1,Laos,Nam Ngum
195.0,447.19,5136,Nam Ngum 1,Laos,Nam Ngum
196.0,448.97,5136,Nam Ngum 1,Laos,Nam Ngum
197.0,450.75,5136,Nam Ngum 1,Laos,Nam Ngum
198.0,452.53,5136,Nam Ngum 1,Laos,Nam Ngum
199.0,454.31,5136,Nam Ngum 1,Laos,Nam Ngum
200.0,456.1,5136,Nam Ngum 1,Laos,Nam Ngum
201.0,457.88,5136,Nam Ngum 1,Laos,Nam Ngum
202.0,459.66,5136,Nam Ngum 1,Laos,Nam Ngum
203.0,461.44,5136,Nam Ngum 1,Laos,Nam Ngum
204.0,463.22,5136,Nam Ngum 1,Laos,Nam Ngum
205.0,465.0,5136,Nam Ngum 1,Laos,Nam Ngum
206.0,466.79,5136,Nam Ngum 1,Laos,Nam Ngum
207.0,468.57,5136,Nam Ngum 1,Laos,Nam Ngum
208.0,470.35,5136,Nam Ngum 1,Laos,Nam Ngum
209.0,473.37,5136,Nam Ngum 1,Laos,Nam Ngum
210.0,476.6,5136,Nam Ngum 1,Laos,Nam Ngum
211.0,480.32,5136,Nam Ngum 1,Laos,Nam Ngum
212.0,484.34,5136,Nam Ngum 1,Laos,Nam Ngum
213.0,488.86,5136,Nam Ngum 1,Laos,Nam Ngum
214.0,493.93,5136,Nam Ngum 1,Laos,Nam Ngum
215.0,499.66,5136,Nam Ngum 1,Laos,Nam Ngum
216.0,506.19,5136,Nam Ngum 1,Laos,Nam Ngum
217.0,513.44,5136,Nam Ngum 1,Laos,Nam Ngum
218.0,521.25,5136,Nam Ngum 1,Laos,Nam Ngum
219.0,529.3,5136,Nam Ngum 1,Laos,Nam Ngum
220.0,537.5,5136,Nam Ngum 1,Laos,Nam Ngum
221.0,545.66,5136,Nam Ngum 1,Laos,Nam Ngum
222.0,553.49,5136,Nam Ngum 1,Laos,Nam Ngum
223.0,560.92,5136,Nam Ngum 1,Laos,Nam Ngum
224.0,568.24,5136,Nam Ngum 1,Laos,Nam Ngum
225.0,575.32,5136,Nam Ngum 1,Laos,Nam Ngum
226.0,581.97,5136,Nam Ngum 1,Laos,Nam Ngum
227.0,588.65,5136,Nam Ngum 1,Laos,Nam Ngum
228.0,594.95,5136,Nam Ngum 1,Laos,Nam Ngum
229.0,601.05,5136,Nam Ngum 1,Laos,Nam Ngum
230.0,606.97,5136,Nam Ngum 1,Laos,Nam Ngum
231.0,612.79,5136,Nam Ngum 1,Laos,Nam Ngum
232.0,618.42,5136,Nam Ngum 1,Laos,Nam Ngum
233.0,624.23,5136,Nam Ngum 1,Laos,Nam Ngum
234.0,629.93,5136,Nam Ngum 1,Laos,Nam Ngum
235.0,635.54,5136,Nam Ngum 1,Laos,Nam Ngum
236.0,641.23,5136,Nam Ngum 1,Laos,Nam Ngum
237.0,646.9,5136,Nam Ngum 1,Laos,Nam Ngum
238.0,652.5,5136,Nam Ngum 1,Laos,Nam Ngum
239.0,658.03,5136,Nam Ngum 1,Laos,Nam Ngum
240.0,663.33,5136,Nam Ngum 1,Laos,Nam Ngum
241.0,668.49,5136,Nam Ngum 1,Laos,Nam Ngum
242.0,673.62,5136,Nam Ngum 1,Laos,Nam Ngum
243.0,678.75,5136,Nam Ngum 1,Laos,Nam Ngum
244.0,683.86,5136,Nam Ngum 1,Laos,Nam Ngum
245.0,688.84,5136,Nam Ngum 1,Laos,Nam Ngum
246.0,693.61,5136,Nam Ngum 1,Laos,Nam Ngum
247.0,698.36,5136,Nam Ngum 1,Laos,Nam Ngum
248.0,703.0,5136,Nam Ngum 1,Laos,Nam Ngum
249.0,707.58,5136,Nam Ngum 1,Laos,Nam Ngum
250.0,712.2,5136,Nam Ngum 1,Laos,Nam Ngum
251.0,716.69,5136,Nam Ngum 1,Laos,Nam Ngum
252.0,721.3,5136,Nam Ngum 1,Laos,Nam Ngum
253.0,725.77,5136,Nam Ngum 1,Laos,Nam Ngum
254.0,730.03,5136,Nam Ngum 1,Laos,Nam Ngum
255.0,734.16,5136,Nam Ngum 1,Laos,Nam Ngum
256.0,738.26,5136,Nam Ngum 1,Laos,Nam Ngum
257.0,742.25,5136,Nam Ngum 1,Laos,Nam Ngum
258.0,746.29,5136,Nam Ngum 1,Laos,Nam Ngum
259.0,750.09,5136,Nam Ngum 1,Laos,Nam Ngum
260.0,753.89,5136,Nam Ngum 1,Laos,Nam Ngum
261.0,757.72,5136,Nam Ngum 1,Laos,Nam Ngum
262.0,761.4,5136,Nam Ngum 1,Laos,Nam Ngum
263.0,764.95,5136,Nam Ngum 1,Laos,Nam Ngum
264.0,768.54,5136,Nam Ngum 1,Laos,Nam Ngum
265.0,772.04,5136,Nam Ngum 1,Laos,Nam Ngum
266.0,775.52,5136,Nam Ngum 1,Laos,Nam Ngum
267.0,778.96,5136,Nam Ngum 1,Laos,Nam Ngum
268.0,782.23,5136,Nam Ngum 1,Laos,Nam Ngum
269.0,785.47,5136,Nam Ngum 1,Laos,Nam Ngum
270.0,788.61,5136,Nam Ngum 1,Laos,Nam Ngum
271.0,791.71,5136,Nam Ngum 1,Laos,Nam Ngum
272.0,794.88,5136,Nam Ngum 1,Laos,Nam Ngum
273.0,798.0,5136,Nam Ngum 1,Laos,Nam Ngum
274.0,800.95,5136,Nam Ngum 1,Laos,Nam Ngum
275.0,803.79,5136,Nam Ngum 1,Laos,Nam Ngum
276.0,806.62,5136,Nam Ngum 1,Laos,Nam Ngum
277.0,809.34,5136,Nam Ngum 1,Laos,Nam Ngum
278.0,812.13,5136,Nam Ngum 1,Laos,Nam Ngum
279.0,814.83,5136,Nam Ngum 1,Laos,Nam Ngum
280.0,817.49,5136,Nam Ngum 1,Laos,Nam Ngum
281.0,820.13,5136,Nam Ngum 1,Laos,Nam Ngum
282.0,822.68,5136,Nam Ngum 1,Laos,Nam Ngum
283.0,825.24,5136,Nam Ngum 1,Laos,Nam Ngum
284.0,827.81,5136,Nam Ngum 1,Laos,Nam Ngum
285.0,830.31,5136,Nam Ngum 1,Laos,Nam Ngum
286.0,832.7,5136,Nam Ngum 1,Laos,Nam Ngum
287.0,835.09,5136,Nam Ngum 1,Laos,Nam Ngum
288.0,837.54,5136,Nam Ngum 1,Laos,Nam Ngum
289.0,839.89,5136,Nam Ngum 1,Laos,Nam Ngum
290.0,842.21,5136,Nam Ngum 1,Laos,Nam Ngum
291.0,844.57,5136,Nam Ngum 1,Laos,Nam Ngum
292.0,846.82,5136,Nam Ngum 1,Laos,Nam Ngum
293.0,849.02,5136,Nam Ngum 1,Laos,Nam Ngum
294.0,851.22,5136,Nam Ngum 1,Laos,Nam Ngum
295.0,853.48,5136,Nam Ngum 1,Laos,Nam Ngum
296.0,855.64,5136,Nam Ngum 1,Laos,Nam Ngum
297.0,857.81,5136,Nam Ngum 1,Laos,Nam Ngum
298.0,859.98,5136,Nam Ngum 1,Laos,Nam Ngum
299.0,862.07,5136,Nam Ngum 1,Laos,Nam Ngum
300.0,864.11,5136,Nam Ngum 1,Laos,Nam Ngum
301.0,866.21,5136,Nam Ngum 1,Laos,Nam Ngum
302.0,868.32,5136,Nam Ngum 1,Laos,Nam Ngum
303.0,870.42,5136,Nam Ngum 1,Laos,Nam Ngum
304.0,872.48,5136,Nam Ngum 1,Laos,Nam Ngum
305.0,874.57,5136,Nam Ngum 1,Laos,Nam Ngum
306.0,876.63,5136,Nam Ngum 1,Laos,Nam Ngum
307.0,878.75,5136,Nam Ngum 1,Laos,Nam Ngum
308.0,880.86,5136,Nam Ngum 1,Laos,Nam Ngum
309.0,882.92,5136,Nam Ngum 1,Laos,Nam Ngum
310.0,885.03,5136,Nam Ngum 1,Laos,Nam Ngum
311.0,887.13,5136,Nam Ngum 1,Laos,Nam Ngum
312.0,889.28,5136,Nam Ngum 1,Laos,Nam Ngum
313.0,891.38,5136,Nam Ngum 1,Laos,Nam Ngum
314.0,893.49,5136,Nam Ngum 1,Laos,Nam Ngum
315.0,895.45,5136,Nam Ngum 1,Laos,Nam Ngum
316.0,897.51,5136,Nam Ngum 1,Laos,Nam Ngum
317.0,899.5,5136,Nam Ngum 1,Laos,Nam Ngum
318.0,901.51,5136,Nam Ngum 1,Laos,Nam Ngum
319.0,903.56,5136,Nam Ngum 1,Laos,Nam Ngum
320.0,905.54,5136,Nam Ngum 1,Laos,Nam Ngum
321.0,907.51,5136,Nam Ngum 1,Laos,Nam Ngum
322.0,909.45,5136,Nam Ngum 1,Laos,Nam Ngum
323.0,911.39,5136,Nam Ngum 1,Laos,Nam Ngum
324.0,913.28,5136,Nam Ngum 1,Laos,Nam Ngum
325.0,915.11,5136,Nam Ngum 1,Laos,Nam Ngum
326.0,917.01,5136,Nam Ngum 1,Laos,Nam Ngum
327.0,918.93,5136,Nam Ngum 1,Laos,Nam Ngum
328.0,920.78,5136,Nam Ngum 1,Laos,Nam Ngum
329.0,922.69,5136,Nam Ngum 1,Laos,Nam Ngum
330.0,924.52,5136,Nam Ngum 1,Laos,Nam Ngum
331.0,926.33,5136,Nam Ngum 1,Laos,Nam Ngum
332.0,928.17,5136,Nam Ngum 1,Laos,Nam Ngum
333.0,929.98,5136,Nam Ngum 1,Laos,Nam Ngum
334.0,931.86,5136,Nam Ngum 1,Laos,Nam Ngum
335.0,933.67,5136,Nam Ngum 1,Laos,Nam Ngum
336.0,935.46,5136,Nam Ngum 1,Laos,Nam Ngum
337.0,937.23,5136,Nam Ngum 1,Laos,Nam Ngum
338.0,938.97,5136,Nam Ngum 1,Laos,Nam Ngum
339.0,940.71,5136,Nam Ngum 1,Laos,Nam Ngum
340.0,942.44,5136,Nam Ngum 1,Laos,Nam Ngum
341.0,944.2,5136,Nam Ngum 1,Laos,Nam Ngum
342.0,945.91,5136,Nam Ngum 1,Laos,Nam Ngum
343.0,947.62,5136,Nam Ngum 1,Laos,Nam Ngum
344.0,949.4,5136,Nam Ngum 1,Laos,Nam Ngum
345.0,951.09,5136,Nam Ngum 1,Laos,Nam Ngum
346.0,952.86,5136,Nam Ngum 1,Laos,Nam Ngum
347.0,954.58,5136,Nam Ngum 1,Laos,Nam Ngum
348.0,956.27,5136,Nam Ngum 1,Laos,Nam Ngum
349.0,957.97,5136,Nam Ngum 1,Laos,Nam Ngum
350.0,959.69,5136,Nam Ngum 1,Laos,Nam Ngum
351.0,961.4,5136,Nam Ngum 1,Laos,Nam Ngum
352.0,963.11,5136,Nam Ngum 1,Laos,Nam Ngum
353.0,964.85,5136,Nam Ngum 1,Laos,Nam Ngum
354.0,966.57,5136,Nam Ngum 1,Laos,Nam Ngum
355.0,968.29,5136,Nam Ngum 1,Laos,Nam Ngum
356.0,970.01,5136,Nam Ngum 1,Laos,Nam Ngum
357.0,971.68,5136,Nam Ngum 1,Laos,Nam Ngum
358.0,973.39,5136,Nam Ngum 1,Laos,Nam Ngum
359.0,975.06,5136,Nam Ngum 1,Laos,Nam Ngum
360.0,976.67,5136,Nam Ngum 1,Laos,Nam Ngum
361.0,978.3,5136,Nam Ngum 1,Laos,Nam Ngum
362.0,979.93,5136,Nam Ngum 1,Laos,Nam Ngum
363.0,981.61,5136,Nam Ngum 1,Laos,Nam Ngum
364.0,983.27,5136,Nam Ngum 1,Laos,Nam Ngum
365.0,984.9,5136,Nam Ngum 1,Laos,Nam Ngum
