date,streamflow,id,name,country,river
2001-07-25,11.834346457737764,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-26,11.564425571537162,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-27,13.987935664613314,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-28,15.267669946337795,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-29,13.144601231812636,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-30,11.846702230757744,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-31,10.01963908901787,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-01,8.790585252330647,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-02,8.367490017336099,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-03,9.24179945619836,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-04,9.242915083336468,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-05,8.008384230419352,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-06,7.346899626279876,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-07,8.718903929201154,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-08,10.622659683117806,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-09,13.785288017969714,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-10,16.566921360005406,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-11,17.43570102835181,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-12,20.272662289621792,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-13,20.56358748025312,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-14,18.802320741231807,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-15,18.52629714975,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-16,17.64778529257501,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-17,15.9312648351831,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-18,14.382422813836468,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-19,12.739022543520662,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-20,11.303905935174257,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-21,10.059699895241568,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-22,8.763754784946524,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-23,7.718083822700238,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-24,9.13937385267664,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-25,10.167474664428978,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-26,9.147579055530748,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-27,8.824634108767775,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-28,7.985552215099017,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-29,7.576804645092968,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-30,7.468449154007283,7000,Nam Mang 3,Laos,Nam Gnong
2001-08-31,7.773303741480068,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-01,10.536072428361209,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-02,11.640246251361116,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-03,11.525214242406618,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-04,16.53575277997773,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-05,18.55144599285818,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-06,17.73452118246151,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-07,17.270644420853422,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-08,14.800938025363545,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-09,20.240767807221275,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-10,22.90562267044689,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-11,18.862863887445474,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-12,16.947617383551,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-13,15.60291454212999,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-14,14.197722101652998,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-15,12.02224717185016,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-16,10.658110195164587,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-17,9.63573012274427,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-18,9.481203333020757,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-19,9.863604342241066,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-20,9.145097197158584,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-21,7.93211158540043,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-22,6.991735261297059,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-23,5.985383232199917,7000,Nam Mang 3,Laos,Nam Gnong
