date,area,id,name,country,river
2016-05-16,-3.8587886092238417,5150,Lam Pao,Thailand,Chi
2016-06-16,-0.6058446986613517,5150,Lam Pao,Thailand,Chi
2016-07-16,3.475346763696608,5150,Lam Pao,Thailand,Chi
2016-08-16,7.968493249510457,5150,Lam Pao,Thailand,Chi
2016-09-16,14.079208325265428,5150,Lam Pao,Thailand,Chi
2016-11-16,-4.925579392164445,5150,Lam Pao,Thailand,Chi
2016-12-16,0.174930777422779,5150,Lam Pao,Thailand,Chi
2017-01-16,-1.8230444192518085,5150,Lam Pao,Thailand,Chi
2017-02-16,-2.299751966745687,5150,Lam Pao,Thailand,Chi
2017-03-16,-5.39703940362095,5150,Lam Pao,Thailand,Chi
2017-04-16,-2.032197196264559,5150,Lam Pao,Thailand,Chi
2017-05-16,1.3284719659333346,5150,Lam Pao,Thailand,Chi
2017-06-16,1.4111489666320596,5150,Lam Pao,Thailand,Chi
2017-07-16,6.401084664536834,5150,Lam Pao,Thailand,Chi
2017-08-16,7.854250747191539,5150,Lam Pao,Thailand,Chi
2017-09-16,24.35395641820012,5150,Lam Pao,Thailand,Chi
2017-11-16,-3.1134387048015983,5150,Lam Pao,Thailand,Chi
2017-12-16,5.541849064003383,5150,Lam Pao,Thailand,Chi
2018-01-16,-1.834210685212524,5150,Lam Pao,Thailand,Chi
2018-02-16,-25.5473124580156,5150,Lam Pao,Thailand,Chi
2018-03-16,17.30586723174905,5150,Lam Pao,Thailand,Chi
2018-04-16,-16.60856433405478,5150,Lam Pao,Thailand,Chi
2018-05-16,-2.263438587149589,5150,Lam Pao,Thailand,Chi
2018-06-16,-8.821353994001893,5150,Lam Pao,Thailand,Chi
2018-07-16,0.8213711852377878,5150,Lam Pao,Thailand,Chi
2018-08-16,4.922881400031868,5150,Lam Pao,Thailand,Chi
2018-09-16,15.413499310064347,5150,Lam Pao,Thailand,Chi
2018-11-16,-2.809924344529412,5150,Lam Pao,Thailand,Chi
2018-12-16,-1.8264955626553223,5150,Lam Pao,Thailand,Chi
2019-01-16,-1.1463048083640237,5150,Lam Pao,Thailand,Chi
2019-02-16,-4.084402762032282,5150,Lam Pao,Thailand,Chi
2019-03-16,-3.733049343273024,5150,Lam Pao,Thailand,Chi
2019-04-16,-7.75840473164082,5150,Lam Pao,Thailand,Chi
2019-05-16,3.2420158545160835,5150,Lam Pao,Thailand,Chi
2019-06-16,-2.6284412990224912,5150,Lam Pao,Thailand,Chi
2019-07-16,-2.116063267066437,5150,Lam Pao,Thailand,Chi
2019-08-16,12.09206660024965,5150,Lam Pao,Thailand,Chi
2019-09-16,28.491266768822182,5150,Lam Pao,Thailand,Chi
2019-11-16,-1.344467905945601,5150,Lam Pao,Thailand,Chi
2019-12-16,-1.2526171976593032,5150,Lam Pao,Thailand,Chi
2020-01-16,-6.800082151696217,5150,Lam Pao,Thailand,Chi
2020-02-16,-6.286700712191005,5150,Lam Pao,Thailand,Chi
2020-03-16,-13.257724227929817,5150,Lam Pao,Thailand,Chi
2020-04-16,-8.82837135645731,5150,Lam Pao,Thailand,Chi
2020-05-16,3.245311982367492,5150,Lam Pao,Thailand,Chi
2020-06-16,-0.1151914642664865,5150,Lam Pao,Thailand,Chi
2020-07-16,-0.3505149866566429,5150,Lam Pao,Thailand,Chi
2020-08-16,4.402478068917338,5150,Lam Pao,Thailand,Chi
2020-09-16,15.413499310064347,5150,Lam Pao,Thailand,Chi
2020-11-16,-6.584726994186313,5150,Lam Pao,Thailand,Chi
2020-12-16,0.0927150041415809,5150,Lam Pao,Thailand,Chi
2021-01-16,-1.7060639321172268,5150,Lam Pao,Thailand,Chi
2021-02-16,-0.8177115897717788,5150,Lam Pao,Thailand,Chi
2021-03-16,-5.277765383760705,5150,Lam Pao,Thailand,Chi
2021-04-16,-1.6196989399940556,5150,Lam Pao,Thailand,Chi
2021-05-16,-1.5706414030692892,5150,Lam Pao,Thailand,Chi
2021-06-16,2.8091412736037427,5150,Lam Pao,Thailand,Chi
2021-07-16,0.0394677075941116,5150,Lam Pao,Thailand,Chi
2021-08-16,4.922881400031868,5150,Lam Pao,Thailand,Chi
2021-09-16,15.413499310064347,5150,Lam Pao,Thailand,Chi
